baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	miR.001	miR.002	miR.003	miR.004	miR.005	miR.006	miR.007	miR.008	miR.009	miR.010	miR.011	miR.012	miR.013	miR.014	miR.015	miR.016	miR.017	miR.018	miR.019	miR.020	miR.021	miR.022	miR.023	miR.024	miR.025	miR.026	miR.027	miR.028	miR.029	miR.030	miR.031	miR.032	miR.033	miR.034	miR.035	miR.036	miR.037	miR.038	miR.039	miR.040	miR.041	miR.042	miR.043	miR.044	miR.045	miR.046	miR.047	miR.048	miR.049	miR.050
Geen0439	6680.3570876063	0.000106651807669216	3.58612204474918e-05	2.97401500390586	0.00293930702452333	0.0142654147078172	0.723337082162553	0.744633000815516	4.31681961485307e-12	0.41218296117196	5.89243643059753e-08	0.790019692075877	0.99737819287104	4.28366331974959e-11	0.000931096780706473	0.0185885762327443	1.0143050959846e-05	0.0663141914177071	0.112149567325648	0.000145673821717911	0.170404596042411	0.651481471006995	0.790941064741591	0.00136804688840543	0.412709135329116	0.0903564564877421	0.0235861279732617	0.579453611864674	0.123992815782133	1.52570657918648e-05	0.187141133366166	1.20471379100552e-05	0.208690446301713	0.547714713917547	0.466111943288343	0.306410307001354	0.606523380422619	0.00574182704722343	1.87047101313194e-06	3.09076496546089e-07	4.37115351722393e-06	0.274486543943835	0.540025288325018	0.000896805106881416	0.000209912565151248	1.57808544631869e-07	0.582483437684812	0.000250294903056944	2.54376324215611e-06	0.0016626657991269	0.030460714036164	0.425402009081822	0.000641884339596954	0.651574745507532	0.991231172519515	0.0142654147078172
Geen0440	6824.18114968515	-5.49535817818969e-05	1.84983089282069e-05	-2.97073543290769	0.00297087593651749	0.0142830573871033	0.723059310768622	0.528834722858162	8.24135957256644e-05	0.0498283195071397	1.66183825242299e-13	0.591887209376023	0.99737819287104	2.27371989838713e-08	3.88040296535202e-05	0.0270460433239858	3.25928929857218e-05	0.0422289865785557	0.135177166786319	0.00389390563768241	0.116159914427598	0.894842043724447	0.635228728853864	0.000888460976560681	0.347989370567565	0.0258430131642054	0.049941177876778	0.579453611864674	0.111945192453812	0.0109638930224158	0.366963042455801	0.000966525957799131	0.186417009466452	0.540663189385797	0.33414617690577	0.644105028270936	0.99980354398276	6.91911342976679e-05	2.0564031957919e-13	0.000257873888474374	8.93599353335088e-05	0.0499511982626331	0.573250900022222	0.0161733992551591	0.0312189490207105	1.132105284333e-05	0.577490107320235	2.34813078268167e-05	0.0110831728772887	0.0132091671959309	0.000334185446725957	0.871944352953339	0.00108257543024192	0.918462127797028	0.991231172519515	0.0142830573871033
Geen0441	6063.27240213501	-5.78718565578865e-05	2.18949697592441e-05	-2.6431576382266	0.00821367845198287	0.0268420864443885	0.875102426575994	0.584065674437824	0.00166929582499362	0.739855767784354	0.00188487302433023	0.347097252383764	0.99737819287104	0.00094023176786151	0.064615880203762	0.0835549580590495	0.018294359058899	0.107804850106785	0.0865020195088305	0.0122216429471951	0.545123672848242	0.58957461710671	0.502801327691465	0.231873836952092	0.362682374670156	0.0965366805399861	0.107980151385912	0.579453611864674	0.0938052790812901	0.0453124472267426	0.51999727493438	0.000806250917819154	0.417215107612776	0.96311518616198	0.673448959072828	0.462728622685473	0.604530971493112	0.001897935925683	0.00541158539958978	0.000215364215631362	0.00830527697522269	0.806016512395518	0.639469441841607	0.108452128347017	0.0953651500881836	0.00231363734047586	0.930136147905549	0.0157971483819025	0.0020792649843116	0.0797201968760814	0.0611150288544084	0.539676355598111	0.0436463529760349	0.730522387598396	0.986763797156304	0.0268420864443885
Geen0442	5719.66510967708	-0.000105854819991914	3.06693374978543e-05	-3.45148701041616	0.000557506591709511	0.00502258190729289	0.921290458077463	0.430443040314185	9.67892926141263e-08	0.265960561820417	2.57180176418724e-12	0.301138173306628	0.99737819287104	1.91839087978438e-17	0.000134037734530873	0.0028161851762659	1.65882091192629e-06	0.00777310210323897	5.89566327636643e-05	9.33243293424147e-09	0.093708962629587	0.575033973453114	0.502801327691465	3.59559791238718e-05	0.23335072606094	0.0195400893010167	0.00103751698111725	0.579453611864674	0.22197158200918	3.98807656081575e-07	0.19582633838395	2.40530119470966e-09	0.139969033711079	0.575549756274534	0.326604992570665	0.328237270704539	0.723700579604291	1.38308244759609e-07	2.23546386154582e-12	1.95688817479244e-08	4.87179677560789e-07	0.107581769140788	0.627216211393257	0.000388546039563113	7.97159719351837e-06	5.73621868460856e-12	0.479342509664633	2.07188967165665e-05	2.75615281208737e-08	0.000366157830453159	0.000696256857010391	0.18865043818484	4.73703785846703e-07	0.325476506370758	0.977723846076986	0.00502258190729289
Geen0443	3584.14153629977	-0.000103067963783459	5.00473790086302e-05	-2.05940782165007	0.0394551871062275	0.0816877579839079	0.998146431156195	0.528834722858162	3.56740989017043e-07	0.125068182076016	4.64487446930246e-09	0.246456878509825	0.99737819287104	1.29566974116427e-06	0.00077165577529802	0.0052280586190428	0.0218905454928741	0.000976558109537359	0.000781924802574534	9.33243293424147e-09	0.034288340701562	0.651481471006995	0.630042856828736	2.19013050098938e-06	0.305243467185498	0.26848405105807	0.00210235999050177	0.642249315454706	0.443598045704312	0.000221678119902411	NA	2.72904444792101e-05	0.281643986173156	0.570986656345814	0.230106682761864	0.69592574836865	0.606523380422619	0.00259769447671478	5.43002871153246e-06	9.29231822264028e-05	1.51297535517168e-05	0.124970764454797	0.799496468840012	0.000172918167126363	8.38664290341972e-05	3.2624546952793e-10	0.563546863204449	0.000771100615326094	1.10571029243469e-05	0.0487641222645131	0.000548457757978995	0.174049905868393	9.87915959215944e-06	0.0179019652895804	0.962785261045371	0.0816877579839079
Geen0444	6541.62201077408	4.43103206427125e-05	2.22451402636403e-05	1.99191014835442	0.0463809172917879	0.0931343720718632	0.875102426575994	0.642086150837929	0.000182279455627177	0.85381331324287	0.000170119620010709	0.842566871338245	0.99737819287104	2.90317313430839e-06	0.0299451145873223	0.181077366627086	0.000459981475113717	0.41421681620656	0.06123135279308	0.00177997188685809	0.539927834614328	0.731253425888584	0.99995582737901	0.00301077093243345	0.280302656334555	0.0569939119615713	0.0780431940949394	0.69586870725316	0.252694991142262	0.000113155626851282	0.151272459224173	0.00096699378186976	0.577602810177237	0.765135378622006	0.883549789227173	0.41558545257082	0.673623779487548	0.0768012446557737	2.43253405602206e-05	0.0239765321278115	1.12411509720614e-06	0.468571308266464	0.529132223576458	0.00344727038755648	0.000254192986128095	0.000190408543636292	0.546422478204699	0.000106601024587228	0.000110989488084839	0.0362138480964985	0.347536845183425	0.260603894017441	0.00892642719264755	0.655329415637456	0.986763797156304	0.0931343720718632
Geen0445	6015.89905067229	-3.21064920812336e-05	1.89274237318656e-05	-1.69629488598494	0.0898300484988281	0.157917423740886	0.938477549277815	0.504880348915134	2.90755338456108e-05	0.178160795573002	8.84539513424639e-07	0.705454170930633	0.99737819287104	2.99486027645583e-09	6.47670905275478e-05	0.00352111071400174	2.05286852635672e-07	0.0176837142978242	0.016564565856888	0.000418427640102273	0.0287211364290941	0.894732775525149	0.75480802639458	4.46177560429273e-05	0.359398022597282	0.226044619469068	0.00505310351391606	0.852368565391831	0.816570081732574	0.000579173655623856	0.831704226981257	0.0288387603632122	0.0758047168452777	0.708920338175043	0.437104525557219	0.530276160811781	0.606523380422619	0.000355715259747709	1.39342443312739e-08	0.000207812010985223	0.003496977475419	0.0573711721078664	0.918800086611397	0.0113428611876845	0.012137483126456	1.25794215113738e-06	0.467797922605577	0.0231046163874384	0.0149735021963122	0.00121942857015332	0.000479043582840292	0.361067119971881	7.89442827856634e-06	0.480022829024131	0.962785261045371	0.157917423740886
Geen0446	5450.32691134475	-5.62219345370515e-05	7.39300136778752e-05	-0.760475099896767	0.446970647652152	0.553866973546657	0.875102426575994	0.514202212107058	0.000229280514265722	0.322333025698643	4.35748719148753e-06	0.412936872723045	0.99737819287104	0.000568771811610004	0.000596325275176072	0.00757906050339784	0.00174046504973738	0.00492202031649665	0.2150302735071	0.000221598784003397	0.0349427253106354	0.535328150267145	0.649315770295378	0.132824649544673	0.232005300170563	0.354088111663219	0.000802686559481078	0.834410575150863	0.414476175550905	0.0135514878342993	0.66937800805597	0.000108118795520626	0.114433783727263	0.575549756274534	0.442283926619123	0.306410307001354	0.275704241903833	0.0077523283133913	0.000437912475610837	0.00012196924190594	0.00507812828737354	0.257466121175994	0.696181976547663	0.0226554518615943	0.271683479209553	2.60907134953277e-05	0.535728146002596	0.0542282420592034	0.0102080705997781	0.0249876107964518	9.81332551740972e-07	0.457769457759535	8.0370269181143e-06	0.706439812685058	0.970035320976792	0.553866973546657
Geen0447	6274.61989833364	-9.88823991002161e-05	2.33652463932578e-05	-4.23202894743491	2.31592592526911e-05	0.000785955935717161	0.727710354074927	0.528834722858162	0.00109764841475218	0.0249364390054268	4.02839841430661e-09	0.246456878509825	0.99737819287104	1.62590070898196e-05	0.000320864313555633	0.00133596291140222	0.0103260163323576	0.00036027943348321	0.0343070483748233	0.00276337442238168	0.00964606199974967	0.770967042817409	0.502801327691465	0.00172362445997232	0.480829659825785	0.149203591353816	0.004785466057035	0.579453611864674	0.223183164910776	0.00318430945542229	0.966038132681671	0.000197388609263401	0.0585066711854704	0.697911578650933	0.353025532129232	0.624632939484013	0.99042032856521	0.00015676122668143	4.15970102687738e-06	0.000154268812084228	0.00573341834948581	0.100779633195689	0.646521353431128	0.148748994349801	0.0209024962571082	8.23339503456072e-05	0.445578981555428	0.00154630538209257	0.00227613603060634	0.000893911367070042	7.73564236810892e-05	0.548421520699616	0.000979362790525999	0.386279275955506	0.986763797156304	0.000785955935717161
Geen0448	6326.11873972806	1.45462304181064e-05	8.61820383618181e-06	1.68784942832716	0.0914401364947234	0.16035657892099	0.926442001263462	0.766627281783175	0.101860936050157	0.627939667915664	0.109830234318468	0.517685227195176	0.99737819287104	0.00924394296453727	0.754337305720019	0.66069871817897	0.167267041787576	0.78517035121297	0.0054342783550484	0.00358966935111137	0.794134698972976	0.651481471006995	0.502801327691465	0.142444604610991	0.349675463459503	0.014056428995207	0.368971863066963	0.579453611864674	0.253180780052595	0.00363724898266287	0.194033070926436	0.00736801563022957	0.941274205032433	0.866435782918359	0.883177505160602	0.458066234293766	0.801311467037005	0.00405340358118576	0.0513746860249726	0.00766234662677081	0.084002196014626	0.953623865462131	0.573250900022222	0.181030690649421	0.00699801594714056	0.00797274504376563	0.629378220908739	0.00956284365320085	0.000182518769457077	0.125605351045769	0.94850435620202	0.16195278122127	0.114509721377464	0.541286394468551	0.986763797156304	0.16035657892099
Geen0449	6311.35327187705	-2.16001620950434e-05	1.3354127275356e-05	-1.61748960824305	0.105772637025606	0.17570205485981	0.926442001263462	0.604123976738393	0.000237904412040359	0.0573728535665438	9.31413188266106e-06	0.611740063009338	0.99737819287104	4.41207535168988e-05	0.000404813394378552	0.0284189024435379	0.000104715561656245	0.222018542378183	0.394815006097971	0.0115776623157458	0.0335064105667442	0.894842043724447	0.977711204255021	0.00694540904178664	0.526043831618022	0.618792605005405	0.035782302024383	0.943719641373233	0.783477714085443	0.000359486158337578	0.979152224461389	0.0149608721146541	0.364426959983343	0.215837707968415	0.177660705837525	0.975519933549843	0.790078630909295	0.0195852986898808	1.11144271921215e-09	0.00149374294698956	0.00295351495698101	0.0281649541738577	0.89138256012165	0.00479434600411822	0.0626431755397565	0.00166664294718956	0.676226791311062	0.0071002370196865	0.0156593370412568	0.0146608456439044	0.0138150776925022	0.299497365388906	0.0100561052067382	0.706216122974809	0.967929665118982	0.17570205485981
Geen0450	6534.07172205569	2.19447080427895e-05	2.64020640352785e-05	0.831173957212852	0.405875364621172	0.510541306990182	0.899670991558781	0.891816919174949	0.00841904630899399	0.524699884054786	0.000593184004594476	0.72724500919333	0.99737819287104	0.00226174052488114	0.10993709278365	0.268532348132502	4.10145070434889e-06	0.40032768090248	0.161281846288861	0.0177118236348827	0.242741282822594	0.841545314629146	0.923484322674243	0.010455576778046	0.280880316102936	0.081883958884658	0.11022230304129	0.865130051894905	0.445210554330452	0.000178334980837459	0.696549725210561	0.0463169898749039	0.403067244182114	0.699462368974948	0.492429824341941	0.443218989556583	0.612633233774481	0.00349740576116069	6.93468806381698e-05	0.00314437913884481	0.056903065567676	0.493645638439325	0.777438484009469	0.0110996910005221	0.151568849251954	0.00200138802299351	0.603867173705315	0.0303448020353015	0.014068226130911	0.0645510486069652	0.178956780170387	0.454364896958313	0.000154524596474018	0.901969858318151	0.962785261045371	0.510541306990182
Geen0451	6624.17822137894	4.02627289257863e-05	1.17591484404121e-05	3.42394937267883	0.000617181177526092	0.00520411077816173	0.595625441870622	0.634572753718682	1.05382556946112e-06	0.0730232677859555	4.07093383098346e-12	0.532861556503873	0.99737819287104	3.88937133120187e-10	5.34197681395747e-05	0.00135081570419117	0.000753136110484851	0.000660623639583679	0.0304375801672569	4.74249229703268e-06	0.00950146131987135	0.560269315057445	0.518478013970744	0.00796077264557302	0.248388319592891	0.00131482460967476	0.000435586595354839	0.579453611864674	0.111945192453812	0.00113620409010961	0.263814441648424	2.42741199893067e-07	0.0634012310254273	0.570986656345814	0.392879253027112	0.306410307001354	0.765652342785182	4.5130736976805e-05	2.55376646712223e-06	0.000186754645796063	3.23165843799631e-06	0.274238572970495	0.604385316535935	0.0170358846825149	0.00546329077714126	2.70016985713429e-10	0.45264892265228	2.07188967165665e-05	5.14107486870184e-05	0.000367037613445262	4.31028419467696e-06	0.809577084552837	1.91748116656826e-05	0.480022829024131	0.986763797156304	0.00520411077816173
Geen0452	6643.09210441165	3.53357743379209e-05	1.11604012832607e-05	3.1661741760953	0.00154458276734098	0.00941818760573769	0.595625441870622	0.618163438687911	0.0168558438713253	0.695840731361081	0.0163499583941167	0.550935748416633	0.99737819287104	0.00127702659257801	0.152233524093935	0.116342963948924	0.527270455270592	0.0695644685115787	0.0415509382656428	0.00938143514284378	0.471773017093402	0.330117342649373	0.635228728853864	0.297689304705119	0.857477392559879	0.0112252769219277	0.0471667716084302	0.579453611864674	0.152164127457516	0.0584456325617175	0.158140955440332	0.000226920703820399	0.202251692179984	0.788583185405577	0.874323853157436	0.290621579817508	0.840926869749432	0.0262624624992719	0.138875485001514	0.0303419898164161	0.0120262651647333	0.941780256697152	0.684253356583243	0.622730713886639	0.0145168186049396	0.00107883899475807	0.670696496003452	0.00410712345644117	0.00181783542483725	0.0273643614665984	0.114658822863242	0.845622674009664	0.169541596049357	0.512500567323467	0.986763797156304	0.00941818760573769
Geen0453	6639.53682604743	3.33330143724524e-05	1.41584337574877e-05	2.35428684721741	0.0185582838435019	0.045936346147282	0.926442001263462	0.528616114042594	5.611659911271e-05	0.406761923118632	1.11973653647524e-06	0.351804059009998	0.99737819287104	1.6536588440374e-07	0.00162258211584143	0.0432212788000367	4.20320661063512e-06	0.157703851770785	0.0543872450757019	0.00732702392552255	0.127803192447525	0.889316236699989	0.75480802639458	0.00113797026678917	0.337257840803939	0.219661747728391	0.099255426435657	0.744893189535992	0.168519139462567	0.00407814775956598	0.536640744558092	0.0107209504907733	0.424599516336449	0.591787455547019	0.456303851905778	0.524261212931922	0.606523380422619	0.00151707660673589	2.52907887024222e-08	0.00010565826412203	0.00156175388802032	0.272747074132251	0.573250900022222	0.00414747226808151	0.0144887126824175	0.000158913272561595	0.727936120422242	0.000423507221068687	0.00148638140149246	0.0545085060890891	0.0109332932599541	0.298509884335744	3.97704308959333e-05	0.538251658239922	0.991231172519515	0.045936346147282
Geen0454	6447.1275189213	-2.45215786896437e-05	2.21972291416654e-05	-1.10471349974107	0.269283751961253	0.374005211057295	0.595625441870622	0.725699438829111	0.447505509210441	0.240295210843473	0.387015148731904	0.841946706649485	0.99737819287104	0.392352421795765	0.0634842378432109	0.246627033500715	0.0926012740503222	0.292006747903996	0.715230575420502	0.851861516129727	0.04300484845823	0.82612538468719	0.631567210416874	0.846760055897687	0.696840304963338	0.355873203832622	0.338887308520479	0.579453611864674	0.262221094429136	0.692638221744983	0.219819377403685	0.85743913606068	0.335209345069565	0.697436218392797	0.567969351477166	0.608868192883128	0.98594121304504	0.520584188471638	0.165689182874518	0.331413982755685	0.730594314306644	0.220269503910157	0.590310830742351	0.971228883293678	0.801998030897699	0.607685471196988	0.61792554226747	0.658791213324011	0.311896375019539	0.637213148457534	0.0621614029491025	0.82860551514469	0.255466587459192	0.91669150563642	0.854836365161238	0.374005211057295
Geen0455	6553.04828961412	3.93842921866057e-05	1.44659158204964e-05	2.72255781627064	0.0064778697453862	0.0228094005119232	0.851402259164362	0.641336725970824	0.00025436032042132	0.601265552659465	0.00132911039821738	0.49521844419688	0.99737819287104	1.94643638814556e-07	0.0110787568315501	0.105324400801037	0.000125863706741349	0.0937461884494565	0.040918930772842	0.000280747106807612	0.187058623509867	0.548570815361295	0.826062653015433	0.0363322039910535	0.347989370567565	0.00663109380962433	0.0600267521129146	0.579453611864674	0.327394466071975	0.0180804503923262	0.0911789451806049	0.0091476721473998	0.20011647092895	0.866435782918359	0.90063264218426	0.320023946475076	0.608454510354582	0.0112167024347216	0.000567001959710503	0.0169247473541677	0.000135363776507889	0.232688872842533	0.672610433324562	0.0347723322006619	0.00295014457895725	2.15286448824056e-06	0.445578981555428	0.0408499507535389	0.0140293793910361	0.0184823216814787	0.0478435327421681	0.659768051305143	0.00296165464720047	0.642544243513942	0.962785261045371	0.0228094005119232
Geen0456	6469.96029998232	3.85460794609621e-05	2.30051293077217e-05	1.67554282983422	0.0938277750601755	0.16177202596582	0.879706658956241	0.87143600557758	0.000476597479057082	0.427888911159422	9.47644051729478e-06	0.862168985613749	0.99737819287104	6.08883429387355e-08	0.00954347009476598	0.223409492264086	2.88849741063593e-07	0.532820435725756	0.0384265382035713	0.0130087108106952	0.192596573738571	0.947340978218681	0.555051367997189	0.0191762184629366	0.227760104150809	0.0919278450575536	0.378153352861192	0.77234251231345	0.349815325296602	0.00250945784144129	0.35191556374777	0.00232684269690389	0.57005887254979	0.621430302370583	0.465491702915621	0.854544509278879	0.723030133378457	0.0001242337978047	1.50275488039622e-08	0.000155253150185438	0.00235950788320285	0.11230601276332	0.529132223576458	0.00218651085038591	0.0070087186809345	0.00229336855000498	0.752963384684685	0.00346906258818132	0.0294720427043437	0.015007080377267	0.0671922049289025	0.491363826320608	3.28184719469311e-05	0.808890337688747	0.962785261045371	0.16177202596582
Geen0457	6677.2605953993	7.33606378326317e-06	2.31530714005463e-05	0.316850566231575	0.751356993149545	0.813156918993014	0.995389496514363	0.964491861955263	0.00241739084181391	0.974868407143701	0.00672365937305249	0.75214898289495	0.99737819287104	0.00238926029668432	0.105704249145889	0.368067510879319	0.0010864916985402	0.705600173464648	0.517995808062091	0.0291441772979641	0.575329306310078	0.769320963103338	0.999230994405209	0.153763167161587	0.304315967626386	0.245825401571372	0.190027421452801	0.883489056764195	0.903317745391003	0.00116730213545341	0.263814441648424	0.00297804400138794	0.614741757463611	0.547714713917547	0.702233483967571	0.329928892623027	0.634408341185186	0.0554612689968606	0.00544761958452303	0.00122054684179094	0.00182272638460357	0.443652416258524	0.589044032474512	0.00173461357591922	0.0726001907676173	0.0088965122614626	0.722931842057385	0.0740349390386869	0.00703011983497761	0.0604809907948967	0.397700000045088	0.389565155958515	0.0277172486172736	0.825018751284466	0.986763797156304	0.813156918993014
Geen0458	6076.64622458122	-2.44589846201201e-05	1.107967470881e-05	-2.20755439694196	0.0272753510706601	0.0614309708798651	0.851402259164362	0.430443040314185	2.45158623455029e-05	0.0848689425010751	1.1690414735891e-06	0.719966458011397	0.99737819287104	2.26342585987107e-08	2.05586059092916e-06	0.000405168484129137	0.000345384993098972	0.00334092979408114	0.190287802111513	0.00823953799555524	0.0443893984730481	0.817555630322123	0.901051249608615	0.00155389594413536	0.527636706382507	0.468894455320381	0.00720516577054	0.744893189535992	0.28497642069453	0.0543375552233022	0.831704226981257	0.0226059903534821	0.0237881484406295	0.790835135997198	0.492817120978451	0.465751682468535	0.606523380422619	0.01089189074408	4.49467856714856e-06	0.00161094914494466	0.00982012320088657	0.0719330218499673	0.898984896283118	0.0927197553296263	0.0893152609400972	1.68851382563648e-05	0.524997243802781	0.0284084689318108	0.178528120866476	0.000193882880126873	6.60112973249365e-05	0.999963472295119	0.00964169108731062	0.813963649523993	0.962785261045371	0.0614309708798651
Geen0459	411.680939757615	-4.82594704021368e-05	8.99598752924354e-05	-0.536455505804763	0.591643778941924	0.674622324905273	0.67089030775665	0.586037522056186	0.00713740816659849	NA	0.0516991724611565	0.572437435619692	0.99737819287104	0.0600659675036985	0.342617209794938	0.0977288790755475	0.231558825517448	0.13495383820667	0.041883190105651	0.000937813158580983	0.55087338097486	0.908371966673344	0.635228728853864	0.0168814946528828	0.414961287067414	0.385411829903856	0.0443410428983274	0.67336937595666	0.803681330520474	0.00651474769922363	NA	0.0212421666202272	0.196060095019378	0.706400979649643	0.413664526889963	0.338967504601446	0.606523380422619	0.0565193176057069	0.14066399411171	0.00463687912945619	0.250619574847633	0.55805303648077	0.810634969161079	0.0804823519435197	0.00603315464459307	0.00480597143067595	0.466194900470803	0.282418619738271	0.0207727452336247	0.0398374616162017	0.52433077570976	0.306176007971818	0.0172707341200427	0.677339463994037	0.962785261045371	0.674622324905273
Geen0460	5715.48749068385	-9.42891951075673e-05	2.9760014315421e-05	-3.16831820402414	0.00153323605873065	0.00941818760573769	0.74185703908413	0.602245421043164	3.16904682508948e-05	0.239505947971045	8.14939239029532e-06	0.880817027217743	0.99737819287104	8.37165171708755e-09	0.000568333636697636	0.0239482975927976	5.58112228037437e-05	0.166821190744568	0.0835141887095012	0.00442995523291207	0.043811858940823	0.742523644978168	0.935096422836258	0.0116206573918715	0.280880316102936	0.00663109380962433	0.0737646361640694	0.642249315454706	0.0800334510836094	0.00105905385909185	0.0911789451806049	0.00229047358167324	0.105924551410025	0.540663189385797	0.502415067573222	0.321608643865534	0.606523380422619	0.00706920052185983	5.26429890797567e-07	0.00291269509687749	2.95008542386548e-05	0.123001516060577	0.444353063770453	0.0008541991556431	0.000254050071255171	1.48463026637897e-05	0.445578981555428	8.23531362666705e-07	0.00207901688558347	0.000572687889880997	0.0378448423303409	0.559312938669841	0.0143710037519567	0.918567297594752	0.986763797156304	0.00941818760573769
Geen0461	6124.44173093794	-1.34304175564501e-05	1.47275540049513e-05	-0.911924515906368	0.36180845496819	0.471104759073164	0.875102426575994	0.825977425158051	0.602469006670767	0.629779382090352	0.992272147871701	0.351804059009998	0.99737819287104	0.92540764652846	0.372163805079043	0.920109721479827	0.705587108932906	0.935993839103603	0.184377539386947	0.428410973132093	0.682754522161705	0.732897556364978	0.664354808853141	0.619512261582586	0.807607721473805	0.393560378438635	0.704906382805486	0.669086001711259	0.85814413525753	0.11233630364521	0.552678899998245	0.467150153660809	0.550063102472245	0.697959878629312	0.917390578072239	0.602304803375308	0.678273953962546	0.445834341373229	0.931488455392422	0.324123633108691	0.481257627523177	0.593288216906143	0.721928892325308	0.746448555021002	0.115575491354745	0.662423338567854	0.996003596663086	0.250004771453995	0.00249941158949157	0.977842219127922	0.487493609479133	0.213086776927758	0.63171901699628	0.55664295465959	0.962785261045371	0.471104759073164
Geen0462	5914.31463029951	-3.89488168583012e-05	1.36529895475128e-05	-2.85276837887835	0.00433401983602284	0.0179039135145296	0.926442001263462	0.578382276480211	5.4144824983669e-06	0.199107293747473	0.00172358505162541	0.844864811046225	0.99737819287104	3.77286034942752e-06	0.000393177742077787	0.0377571546263021	0.000749005471921491	0.077363076305649	0.339171332140307	0.196604474991037	0.0370516369507215	0.845712663733036	0.929514448440465	0.0710206443474155	0.927046965069441	0.16435356927664	0.078240298497915	0.832550991665324	0.255717348725548	0.106617902863275	0.458012431975656	0.0724421147796814	0.112921479840964	0.613693153758102	0.688045038746312	0.67326487167305	0.821237298731881	0.0129326169912472	2.54319822586678e-05	0.00413539144312275	0.0249691622317142	0.0522065173943425	0.780235414098995	0.113822234851736	0.0259393138461963	0.00803737259775933	0.817129881704382	0.0645390992170768	0.143188318996417	0.00711330081751967	0.0101413726073668	0.881728269158259	0.0298437012313818	0.85325915209047	0.9579256396217	0.0179039135145296
Geen0463	6049.08294437793	7.31291259124143e-05	3.87327390050592e-05	1.88804426929018	0.0590200076139033	0.114158622077182	0.864716792089851	0.657684125428001	1.84958843348983e-07	0.43055201103191	8.29338330710234e-09	0.618718697183927	0.99737819287104	2.61299203603885e-09	0.00454031355278088	0.0235562710863928	8.40938521174828e-07	0.17310220548124	0.0349121863491443	6.02230149608122e-06	0.217733013575059	0.793531834534239	0.707411225769992	0.000124936542801479	0.262096379364858	0.036152824795029	0.0279381301505086	0.792345861062447	0.352981797890761	8.0120574684349e-06	0.458012431975656	0.000318934676356678	0.504116489383543	0.547714713917547	0.375850362213446	0.458066234293766	0.604530971493112	0.000412611578280383	1.43714784387067e-07	2.79676444294904e-07	0.000113811926045201	0.218508355873682	0.671514033091398	0.000620314591400912	0.00556718430558438	2.87197529868431e-08	0.445578981555428	0.000333912044758034	3.35412353105162e-06	0.0222690872055878	0.0362494750268943	0.305812916217245	3.97704308959333e-05	0.565652082953459	0.986763797156304	0.114158622077182
Geen0464	6194.80436537582	-2.61844199478892e-05	9.9297380906301e-06	-2.63696984843914	0.00836502664968172	0.0271591774340316	0.875102426575994	0.699354962061959	0.000390653863248435	0.239505947971045	0.000111052003917955	0.796100974577005	0.99737819287104	1.11980975076973e-05	0.0030415016336509	0.142504283879931	0.000188768238946481	0.194505435716935	0.302510517445352	0.0576067837653752	0.0994144169812727	0.894842043724447	0.935096422836258	0.0101160348133132	0.346902041528784	0.139015121800647	0.240615874718678	0.627029710846296	0.274726927773884	0.0145296480093324	0.352524151641819	0.0526387544443347	0.261784127625259	0.665642340664971	0.586623191442837	0.643368642680317	0.955792346566049	0.0196554208312608	1.4189356951377e-06	0.0162264371532772	0.00194452072982315	0.111029300959576	0.604385316535935	0.095387250537673	0.00956711534132476	0.00476255393317333	0.591854779640024	0.00905200299286561	0.0813392133659695	0.0111666087365949	0.0831911731617878	0.889538107732073	0.0571054610944834	0.992841740970464	0.962785261045371	0.0271591774340316
Geen0465	6364.17210556827	3.0662107248319e-05	1.2567934589752e-05	2.4397093276823	0.0146990838829003	0.0396201721911059	0.727710354074927	0.504880348915134	0.0802889022565282	0.309415325703758	0.0227965643885618	0.333654344200769	0.99737819287104	0.035386621838181	0.0785672666957236	0.138032189201746	0.736177331187507	0.157059850781872	0.391444255898159	0.344325967166508	0.149717273470744	0.651481471006995	0.775062622576385	0.240385061560251	0.916003011322899	0.138346305221608	0.103405402571842	0.746436864029456	0.152164127457516	0.354273619131311	0.562477304162579	0.0592151646520531	0.492554737613311	0.83487117752367	0.924649410177745	0.543836426980397	0.99980354398276	0.167866405940941	0.0738167863880683	0.186275951187697	0.0402447780920351	0.797816849842126	0.927406615962253	0.490772106851419	0.267648533366038	0.0844039232387758	0.817129881704382	0.025334891589559	0.02473807644512	0.181969462398699	0.0249306253082876	0.908557151445066	0.115773706861408	0.480022829024131	0.986763797156304	0.0396201721911059
